"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"1672","rutavala1","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-95.712891,37.09024
"1673","rweingarten","Check out this collection of K-12 resources to help students cope with natural disasters: https://t.co/twui4Ma3f5‚Ä¶ https://t.co/w4gLPWFGdX",0,2,0,0,-77.0368707,38.9071923
"1674","RyanBiddulph","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",90,0,1,1,-98.4170523,29.5170728
"1675","ryanjjnguyen","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-123.0867536,44.0520691
"1676","s_soteria","RT @TaraSetmayer: Praying for all the brave firefighters out there in CA &amp; for all those who have lost everything. #CaliforniaWildfires htt‚Ä¶",38,0,0,0,-74.0059728,40.7127753
"1677","sa_nightingale","The Thomas fire, the worst of five wildfires currently burning in California, grew by more than 50,000 acres on Sun‚Ä¶ https://t.co/CBSQgXhbxi",0,0,-2,2,-94.6347399,39.0286929
"1678","sacbee_news","Watch helicopters draw water from reservoir to drop on #ThomasFire https://t.co/pndcyzcwuC #SoCalFires‚Ä¶ https://t.co/YjXepLYrrt",1,4,0,0,-121.4943996,38.5815719
"1681","Saleslinkreps","@whirlpoolusa @tide Great to know our partner, @whirlpoolusa helps out with efforts like relief from the‚Ä¶ https://t.co/eXd3JhAsps",0,0,3,3,-88.1347927,41.9125286
"1686","Same_GenderLove","Ellen DeGeneres &amp; Portia de Rossi forced to flee their mansion before it goes up in flames from the‚Ä¶ https://t.co/LKSwo1RUUb",0,0,-1,1,-76.4921829,38.9784453
"1687","sammy_pyt","RT @shellbell242: My heart goes out to all the families and animals suffering from the #CaliforniaWildfires #PrayForCalifornia Ì†ΩÌ∏©Ì†ΩÌ∏≠Ì†ΩÌ≤î",1,0,0,0,-115.1398296,36.1699412
"1688","sandiegowell","Good to keep on-hand. Make sure it's certified N95. Pro tip: get the ones with a valve. #CaliforniaWildfires https://t.co/1h86hbTHdG",0,0,1,1,-117.1610838,32.715738
"1694","sarahcarls","Praying for CA- my birthplace and where part of my ‚ù§Ô∏è will always be... #CaliforniaWildfires https://t.co/obWIllld8R",1,2,0,0,-105.2705456,40.0149856
"1695","sarahleigh27","Go get it Boys!! #CaliforniaWildfires #PrayForCalifornia https://t.co/LmEZf5fYQw",5,11,0,0,-119.4691728,36.691415
"1696","sarasidnerCNN","LAFD says cause of the #Skirball fire in Bel Air: an illegal cooking fire at an encampment near the 405 freeway.
It‚Ä¶ https://t.co/AXqcah3RKp",54,83,-1,1,-118.2711859,34.0683443
"1697","SashaGersh","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-87.0611412,41.4730948
"1698","SassySmail","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-117.1610838,32.715738
"1699","sauls0613","Is California reaping what it sows? #KateSteinle #KatesLaw #CaliforniaWildfires https://t.co/du4AnRXXcj",2,2,0,0,-88.8139469,35.6145169
"1701","SCE","Ì†ΩÌ∫¶ Watch for traffic signals that may be out. Approach those intersections as four way stops. #CaliforniaWildfires https://t.co/taRh451jKa",3,2,0,0,-116.419389,34.9592083
"1702","SCE","We are requesting residential and commercial customers to significantly reduce power consumption in order to provid‚Ä¶ https://t.co/Q79IL0a7lt",37,28,0,0,-116.419389,34.9592083
"1703","SCE","Ì†ΩÌ≥ù Latest update: SCE Crews Make Repairs in SoCal Wildfire Areas OK‚Äôd by First Responders https://t.co/LpukRxUTuB‚Ä¶ https://t.co/YMSuw1zIvM",3,7,0,0,-116.419389,34.9592083
"1704","SCE","Fire update: As of 8 a.m. Tuesday, there are 2,128 customers without power in the Ventura area. Restoration update:‚Ä¶ https://t.co/ChVOalDlBm",13,22,0,0,-116.419389,34.9592083
"1705","SCE","Ì†ΩÌ¥¶ Always keep a flashlight and extra batteries handy. Never use candles in a power outage or other emergency.‚Ä¶ https://t.co/w4DucvfbkM",6,6,0,0,-116.419389,34.9592083
"1706","SCE","Fire Update: As of 3 p.m. Monday, there are 2,523 customers without power in the Ventura area and generators have b‚Ä¶ https://t.co/kWvVJxg0Xu",7,8,0,0,-116.419389,34.9592083
"1707","SCE","Ì†ΩÌ¥¶ Ì†ΩÌ¥ã Always keep a flashlight and extra batteries handy. Never use candles in a power outage or other emergency.‚Ä¶ https://t.co/Dk96jale71",0,2,0,0,-116.419389,34.9592083
"1708","SCE","This was spotted in one of the locations where our crews are making repairs for customers affected by the‚Ä¶ https://t.co/SulWeXwfWX",19,43,0,0,-116.419389,34.9592083
"1709","SCE","Fire Update: As of 9:30 p.m. Monday, there are 2,393 customers without power in the Ventura area #ThomasFire; meanw‚Ä¶ https://t.co/5RwY2dXVg3",17,24,0,0,-116.419389,34.9592083
"1710","SCE","You have the best-in-class crews at your service. Ì†ΩÌ±∑Ì†ºÌøΩÌ†ΩÌ≤õ #CaliforniaWildfires #ThomasFire #RyeFire #LibertyFire https://t.co/LyjhHlYuHR",6,23,0,0,-116.419389,34.9592083
"1711","SCE","Ì†ΩÌ∫¶ Power outages in the area may impact traffic signals, and vehicles should treat all intersections as four-way-sto‚Ä¶ https://t.co/MIlCVk64uN",23,18,0,0,-116.419389,34.9592083
"1712","SCE","‚ö†Ô∏è Remember that downed power lines don't always spark or hum. Always assume downed wires are energized. If you see‚Ä¶ https://t.co/rME6MECcre",11,20,-1,1,-116.419389,34.9592083
"1713","SCE_Business","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-116.419389,34.9592083
"1714","SCE_Business","RT @SCE: You have the best-in-class crews at your service. Ì†ΩÌ±∑Ì†ºÌøΩÌ†ΩÌ≤õ #CaliforniaWildfires #ThomasFire #RyeFire #LibertyFire https://t.co/LyjhHlYu‚Ä¶",6,0,0,0,-116.419389,34.9592083
"1715","SCE_CarolineA","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-118.072846,34.0805651
"1716","SCE_CarolynS","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-118.072846,34.0805651
"1717","SCE_HaigK","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-118.072846,34.0805651
"1718","SCE_HaigK","RT @SCE: Ì†ΩÌ∫¶ Watch for traffic signals that may be out. Approach those intersections as four way stops. #CaliforniaWildfires https://t.co/taR‚Ä¶",3,0,0,0,-118.072846,34.0805651
"1719","SCE_JeremyG","RT @SCE: Ì†ΩÌ∫¶ Watch for traffic signals that may be out. Approach those intersections as four way stops. #CaliforniaWildfires https://t.co/taR‚Ä¶",3,0,0,0,-117.3961192,33.9532966
"1720","SCE_TammyT","RT @PIOthanhn: #Truth Ì†ΩÌ±áÌ†ºÌøº Much thanks to everyone who has supported us @ the #ThomasFire &amp; other #CaliforniaWildfires. Ì†ΩÌπèÌ†ºÌøº https://t.co/TJ3hr‚Ä¶",5,0,0,0,-117.8311428,33.7174708
"1721","SCE_TammyT","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-117.8311428,33.7174708
"1722","schmick","RT @itsjean_amour: Progress has been made in the scary #CaliforniaWildfires but little.
#RyeFire 95% contained 
#CreekFire 90%
#SkirballFir‚Ä¶",2,0,0,0,-118.4911912,34.0194543
"1723","Scientology","In the Face of Fire, Bringing Indiscriminate Help - L.A. &amp; Ventura County @ScientologyVM's respond to one of the wo‚Ä¶ https://t.co/27gaWO39Rm",0,1,-1,1,-118.2436849,34.0522342
"1726","scoopern95","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-95.712891,37.09024
"1727","scottpass65","RT @SlicksTweetz: @NancyPelosi Shut Up Nancy...  

Why don't you focus on the #CaliforniaWildfires #ThomasFires #LilacFire #SantaBarbaraFir‚Ä¶",4,0,0,0,-112.2373779,33.5805955
"1728","scottragle","RT @ActorsEquity: If you work in performing arts &amp; entertainment and have been impacted by the #CaliforniaWildfires, @TheActorsFund can pro‚Ä¶",24,0,1,1,-122.4194155,37.7749295
"1730","seecyn5858","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-98.4842465,39.011902
"1733","SELCOCCU","A list of charities helping those affected by the #CaliforniaWildfires, if you're looking for a way to help. -- via‚Ä¶ https://t.co/xbu45sOHKh",2,0,1,1,-120.5542012,43.8041334
"1735","SenatorPatBates","Tips for homeowners regarding the insurance claims process: https://t.co/MJHpIguBcU #LilacFire #CaliforniaWildfires",2,1,0,0,-117.1010695,32.7531809
"1736","Septimbersells","Relocating? Need to sell? Contact SeptimberFirst Realty. (909)319-3850 #sold #californiarealestate #realtors‚Ä¶ https://t.co/JLTjc3eHoa",1,1,0,0,-119.4179324,36.778261
"1737","serenadentist","Our hearts are with all those who have regretted losing everything, the fire couldn't take away their strength and‚Ä¶ https://t.co/6bzJk7lCoC",0,1,-2,2,-117.1954987,32.8338049
"1738","Serendipity7427","Thank you to all those fighting the fires and all those in the communities reaching out to help one another!‚Ä¶ https://t.co/K3XnqLL1ga",1,1,1,1,-73.9553751,41.1405658
"1739","Serendipity7427","Hard to imagine the toll on these firefighters and all those affected by the fire. Grateful to all those fighting t‚Ä¶ https://t.co/GljTSZM0XW",0,1,-1,1,-73.9553751,41.1405658
"1740","Serendipity7427","Stay safe Californians! #CaliforniaWildfires https://t.co/WahCWaGtu5",0,1,1,1,-73.9553751,41.1405658
"1743","SewnProducts","Thankful that our LA office, @ahearn_denning was out of harm's way, but our thoughts are with all those affected by‚Ä¶ https://t.co/3aFUJFI1jc",0,1,0,0,-83.5723876,34.1170537
"1744","sexxxylisa","It's beginning to look alot like #Christmas ,not, when will this heat end, these #Christmas decorations just look r‚Ä¶ https://t.co/yA9gUDlSjK",0,0,1,1,-122.541135,38.013612
"1746","SF_AngelaThorpe","RT @SF_ChrisPilcic: #Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced #CaliforniaWildfires l‚Ä¶",10,0,0,0,-104.990251,39.7392358
"1747","SF_CherylWB","RT @SF_ChrisPilcic: #Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced #CaliforniaWildfires l‚Ä¶",10,0,0,0,-111.9400054,33.4255104
"1748","SF_ChrisPilcic","#Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced‚Ä¶ https://t.co/YonlYObeWU",10,7,0,0,-96.7969879,32.7766642
"1749","SF_EMartinez","RT @SF_ChrisPilcic: #Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced #CaliforniaWildfires l‚Ä¶",10,0,0,0,-119.7889248,36.9915398
"1750","SF_RoszellG","RT @SF_ChrisPilcic: #Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced #CaliforniaWildfires l‚Ä¶",10,0,0,0,-84.3879824,33.7489954
"1751","SF_SevagS","RT @SF_ChrisPilcic: #Update:  More than 1,400 home &amp; auto #claims filed by @StateFarm customers who have experienced #CaliforniaWildfires l‚Ä¶",10,0,0,0,-121.57194,38.39278
"1753","SGWeinFreid","RT @GeorgeGEdwards: Horses, pets of any kind - contact DART at numbers below. Ì†ΩÌ±á

#CaliforniaWildfires 
#LilacFire Ì†ΩÌ¥• https://t.co/XpJylZHmfX",8,0,0,0,-118.4003563,34.0736204
"1754","shablisrenee","RT @NBCNewsPictures: PHOTOS: California Coast Battles Massive #Wildfire https://t.co/wI1T8k6Vj2 #CaliforniaWildfires Ì†ΩÌ≥∑ @EliasonMike @AP_Ima‚Ä¶",26,0,0,0,-117.1610838,32.715738
"1756","ShammyRemus","RT @GeorgeGEdwards: Horses, pets of any kind - contact DART at numbers below. Ì†ΩÌ±á

#CaliforniaWildfires 
#LilacFire Ì†ΩÌ¥• https://t.co/XpJylZHmfX",8,0,0,0,-122.6764815,45.5230622
"1759","sharemylesson","The southern #CaliforniaWildfires are devastating to many, including #students. Share this collection of K-12 resou‚Ä¶ https://t.co/IjqxH9jsf9",1,0,-1,1,-77.0368707,38.9071923
"1760","ShawnEricGray","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-99.9018131,31.9685988
"1761","ShawnEricGray","RT @EIAgov: Monitor the potential effects of the #CaliforniaWildfires on #energy infrastructure. Visit EIA's Energy Disruptions Map at: htt‚Ä¶",7,0,0,0,-99.9018131,31.9685988
"1762","shellbell242","My heart goes out to all the families and animals suffering from the #CaliforniaWildfires #PrayForCalifornia Ì†ΩÌ∏©Ì†ΩÌ∏≠Ì†ΩÌ≤î",1,3,0,0,-106.4850217,31.7618778
"1766","shinnrobin","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-102.3676431,31.8456816
"1767","SierraWhiskee","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-107.2902839,43.0759678
"1769","simplecynts","#avocado growers in Califfornia have suffered in ths #californiawildfires.",0,1,-1,1,-77.1398878,38.8485316
"1772","SingleDigitGol1","A taste of what Southern California Golf will be like in the months to come.  #CaliforniaWildfires #7 #hansondamgolf https://t.co/cMDtgkyEzk",0,0,1,1,-118.2436849,34.0522342
"1773","siriuslymay","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-116.419389,34.9592083
"1774","SisterCarolyn7","‚ô•Ô∏èPRAYERS FOR‚ô•Ô∏è
#ThomasFire and all those who are fighting the flames in #CaliforniaWildfires ... First responders‚Ä¶ https://t.co/1I2mOffko8",1,1,0,0,-117.065741,32.656186
"1775","SisterCarolyn7","‚ô•Ô∏èPRAYERS FOR‚ô•Ô∏è
#ThomasFire and all those who are fighting the flames in #CaliforniaWildfires ... First responders‚Ä¶ https://t.co/A0mKkDs2PG",0,0,0,0,-117.065741,32.656186
"1777","SJSUmeteorology","RT @wx_becks: Just an immense amount of smoke from the #CaliforniaWildfires, from yesterday's Daily MODIS, via @UWCIMSS. #ThomasFire 

http‚Ä¶",33,0,0,0,-121.8863286,37.3382082
"1779","SkincareCharlie","RT @ItsDjBlur: Love this image and much respect to the man who saves this little bunny. #respect #love #Animals #CaliforniaWildfires https:‚Ä¶",12,0,4,4,-111.8910474,40.7607793
"1780","SkincareCharlie","RT @realDavidOnline: PLEASE don‚Äôt abandon your animals. They rely on us; they‚Äôre our responsibility. #CaliforniaWildfires #LAFires",189,0,0,0,-111.8910474,40.7607793
"1781","skull_tastic","RT @john_jmerlo: Federal Resources #RyeFire #CaliforniaWildfires #Valencia #sixflagsmagicmountain https://t.co/HmIyn7CYEO",1881,0,0,0,-119.4179324,36.778261
"1782","SlicksTweetz","The inferno that won't die: How the Thomas fire became such a monster #CalFIRE #CaliforniaWildFires  https://t.co/1Xml3Olm2C",0,1,-2,2,-117.8311428,33.7174708
"1783","SlicksTweetz","@NancyPelosi Shut Up Nancy...  

Why don't you focus on the #CaliforniaWildfires #ThomasFires #LilacFire‚Ä¶ https://t.co/SHcmYv2ubZ",4,7,0,0,-117.8311428,33.7174708
"1784","SlicksTweetz","#SantaBarbara Evacuates As Uncontained 230,000 Acre #ThomasFire Becomes Fifth Largest In State History #CalFire‚Ä¶ https://t.co/LI97Zt5bXq",7,5,0,0,-117.8311428,33.7174708
"1785","SlicksTweetz","RT @SlicksTweetz: @NancyPelosi Shut Up Nancy...  

Why don't you focus on the #CaliforniaWildfires #ThomasFires #LilacFire #SantaBarbaraFir‚Ä¶",4,0,0,0,-117.8311428,33.7174708
"1786","SLOTribune","Thomas Fire‚Äôs toxic smoke creates worst-ever air quality in Santa Barbara County #ThomasFire #wildfire‚Ä¶ https://t.co/xV94dIkjrl",9,3,-2,2,-120.6596156,35.2827524
"1787","SLOTribune","RT @PGE_John: This morning's MODIS satellite image of the #Thomasfire updated at 4:30 a.m. PST. @CALFIRE #CaliforniaWildfires @CALFIRE_SLO‚Ä¶",3,0,0,0,-120.6596156,35.2827524
"1788","SLOTribune","#ThomasFire forces longest closure of Santa Barbara schools in 100 years #wildfires #CaliforniaWildfires #wildfire‚Ä¶ https://t.co/vZLWJZAVQH",6,1,0,0,-120.6596156,35.2827524
"1789","SLOTribune","Paso Robles fairgrounds offers to house horses evacuated from Southern California fires #wildfire‚Ä¶ https://t.co/ZdWXxk7hcz",1,5,0,0,-120.6596156,35.2827524
"1790","SlymerXT","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",90,0,1,1,-79.786968,45.091189
"1791","slytherreads","If you have animals and did not save them from the fire, or at least try to, then you are a trash human. If you wer‚Ä¶ https://t.co/t62xRd0kEw",0,0,-1,1,-80.1917902,25.7616798
"1792","smaksked","Southern California's Thomas Fire explodes in size, threatens new areas https://t.co/mF391zMJDv‚Ä¶ https://t.co/xkQXmVpVgJ",1,0,0,0,-80.1829447,26.2465266
"1793","SmallerCitiesU","#California wildfires have destroyed 1,000 structures ... and counting @CNN https://t.co/FwlepQdpKz‚Ä¶ https://t.co/MxWOwe2xjF",0,0,0,0,-77.0368707,38.9071923
"1794","smartpowerIL","Reason #3: Many experts say that city residents are dealing with #climatechange firsthand - enduring extreme weathe‚Ä¶ https://t.co/v6gzsWfthE",0,0,0,0,-89.3985283,40.6331249
"1796","smithtoons","The California fires in today's cartoon. #CaliforniaWildfires 
https://t.co/H3SGKBfTmD https://t.co/nVa3C5djpr",1,0,0,0,-115.1398296,36.1699412
"1798","sness5561_ness","RT @ice_princeza: #SundayMorning #HumanRightsDay
Ì†ΩÌ¥•The TRUTH about the #CaliforniaWildfires Ì†ΩÌ¥• #TruthPrevails #TruthBombs #RealTalk #realnews‚Ä¶",98,0,0,0,-120.7401385,47.7510741
"1800","SofiaRGelpi","RT @BLMca: 12/11 #CaliforniaWildfires map for #ThomasFire, #RyeFire, #SkirballFire, #CreekFire &amp; #LilacFire. Follow fire info @inciweb ‚Üí ht‚Ä¶",2,0,0,0,-119.4179324,36.778261
"1801","SofiaRGelpi","RT @KassiaMicek: #CaliforniaWildfires continue to threaten power transmission lines. NWS said little change in weather conditions is expect‚Ä¶",1,0,-1,1,-119.4179324,36.778261
"1807","sooze555","RT @CCourtneyclift: @JoeBiden Too bad @realDonaldTrump doesn‚Äôt care enough to tweet about #CaliforniaWildfires! #narcissistinchief too busy‚Ä¶",1,0,0,0,-85.323214,51.253775
"1809","SOTTnet","Society's Child: #California Gov #JerryBrown criticizes #Trump for climate change position as fires rage‚Ä¶ https://t.co/4RUIG7H6RG",0,0,0,0,-94.6347399,39.0286929
"1810","SourceSyndicate","@CrowdGraf Thank you the fires are slowly being contained now thanks to the fearless efforts of the California Fire‚Ä¶ https://t.co/hKIAGXNoE7",0,0,1,1,-118.2436849,34.0522342
"1813","SpectrumDeMille","Huge effort to save horses from California wildfires https://t.co/p4GkPFOT7P #wildfires #CaliforniaWildfires #SoUtah",0,0,0,0,-113.5684164,37.0965278
"1815","SpinItSocial","How to help the California fire victims. Please ShareÌ†ΩÌπè Many people have lost everything, a loss compounded by the f‚Ä¶ https://t.co/YEnz5S5HnV",2,0,0,0,-74.0059728,40.7127753
"1816","SpinItSocial","‚ÄúThis is a recurring scene in my dreams. #California"" ~ @yamphoto wrote captioning one of his #CaliforniaWildfires‚Ä¶ https://t.co/ne7Zud7mqB",0,2,0,0,-74.0059728,40.7127753
"1817","SplashLink_com","What exactly has been fueling the #CaliforniaWildfires? https://t.co/vNa9KTfim8",0,1,0,0,-95.712891,37.09024
"1819","SprintCareers","As #CaliforniaWildfires spread @Sprint is waiving fees. Stay #connected and stay #safe. https://t.co/IOKd5veN1l https://t.co/TsWpoeTJGZ",0,4,1,1,-94.6707917,38.9822282
"1822","stacy_redvirgo","RT @bestnaunieever: My sweet husband dropped off a palate of #AquaHydrate to the #CaliforniaWildfires #FireFighters donated by https://t.co‚Ä¶",68,0,1,1,-91.9623327,30.9842977
"1823","Stand4Animals1","RT @PatelShahin9: Animals rely on us during situations like this. Please save them! Don‚Äôt leave them behind #CaliforniaWildfires https://t.‚Ä¶",1,0,1,1,-97.092877,35.0077519
"1824","stapf","Climate change has come for Los Angeles https://t.co/8LaKNEloAu #climatechange #LosAngeles #wildfire #Californiawildfires #drought",5,0,-1,1,-77.0724776,38.8967784
"1825","StardustyER","oh gads,  ...no.   horrible woman.   read and share !  :(  #LAFires #CaliforniaWildfires https://t.co/wNq5JkYrgx",0,0,-1,1,-120.7401385,47.7510741
"1826","StardustyER","#MondayMotivation   starting a new twitter page for us !!! #RescueHorseAlliance 2018 will bring us to become a Non-‚Ä¶ https://t.co/pXvSz5SaHj",0,0,0,0,-120.7401385,47.7510741
"1833","steffoush","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-120.8958242,38.8375215
"1834","steftravels","@globalnews @GlobalEdmonton thinking of all the people affected by the #CaliforniaWildfires  the air quality must b‚Ä¶ https://t.co/9J4WNnehhn",0,0,0,0,-113.4909267,53.544389
"1835","StephieGilley","California Firestorms: Geoengineered Catastrophe https://t.co/tMHECSTxcl @realDonaldTrump #ClimateChange‚Ä¶ https://t.co/uzKPbaGZNf",0,0,-1,1,-76.7019906,39.7339236
"1836","StephieGilley","California Firestorms: Geoengineered Catastrophe #GovtCrimes #California #CaliforniaWildfires #SOS #p2 #tcot #tech‚Ä¶ https://t.co/QMILeORV8i",0,1,-1,1,-76.7019906,39.7339236
"1838","stevehh14","RT @KPCC: Still wondering about the cause of the #CaliforniaWildfires? You're not alone. 

It's still too early to know, but the odds are g‚Ä¶",51,0,0,0,-97.1330683,33.2148412
"1839","stevekloscak","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-112.3576567,33.4353394
"1841","steventeaster","RT @ActorsEquity: As a reminder, If you work in performing arts &amp; entertainment and have been impacted by the #CaliforniaWildfires, @TheAct‚Ä¶",12,0,1,1,-118.2436849,34.0522342
"1842","steventeaster","RT @TheActorsFund: If you work in performing arts and entertainment and have been impacted by the #CaliforniaWildfires, visit https://t.co/‚Ä¶",49,0,1,1,-118.2436849,34.0522342
"1843","StevieRenee3","RT @ice_princeza: #SundayMorning #HumanRightsDay
Ì†ΩÌ¥•The TRUTH about the #CaliforniaWildfires Ì†ΩÌ¥• #TruthPrevails #TruthBombs #RealTalk #realnews‚Ä¶",98,0,0,0,-110.847022,32.220763
"1847","stonedeanlaw","Need information on the #LAFires or need to report damage? Visit https://t.co/tnsD0WpdBk for the most up-to-date in‚Ä¶ https://t.co/CZUh1ysfxv",0,0,-1,1,-118.2436849,34.0522342
"1850","Stretch54143","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-87.6306623,45.0999849
"1851","strikecheck1","How a dry spell allowed winds to lash #California with flames via @ijournal #CaliforniaWildfires #wildfires https://t.co/5n6sIusmhO",0,1,0,0,-95.712891,37.09024
"1852","strikecheck1","#California wind and #fire danger hits unprecedented high via @cjournal #wildfires #CaliforniaWildfires https://t.co/jcxMWrpsDS",0,0,-1,1,-95.712891,37.09024
"1853","stuartpalley","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-118.2436849,34.0522342
"1855","sue_bezemer","I can't stop watching this!  It's distracting me from all the BS happening around the world.‚Ä¶ https://t.co/xshhA1FZhR",0,0,-2,2,-111.4979729,40.6460622
"1856","sugarnugget15","RT @sara8smiles: Future Earth: Agenda 21; Forbidden Zones; 
#Agenda21 #CaliforniaWildfires https://t.co/nrG72BKCrj via @truthstreamnews",9,0,-1,1,-74.0059728,40.7127753
"1860","summersumz","RT @wx_becks: Just an immense amount of smoke from the #CaliforniaWildfires, from yesterday's Daily MODIS, via @UWCIMSS. #ThomasFire 

http‚Ä¶",33,0,0,0,-122.2913078,37.8271784
"1861","sunnysidesyd","Ayooo, go give Irvine @Marriott your business. #Lilacfire #CaliforniaWildfires @MarriottRewards https://t.co/xqVilaWbsU",2,11,0,0,-113.5020309,53.5434066
"1862","SunnyvaleDPS","Lt. Rose was deployed to assist w/ the #ThomasFire as part of the Santa Clara County Strike Team. Our thoughts &amp; pr‚Ä¶ https://t.co/YX2QTw1sK7",5,22,-1,1,-122.0363496,37.36883
"1864","susanhbunny","RT @SCE: You have the best-in-class crews at your service. Ì†ΩÌ±∑Ì†ºÌøΩÌ†ΩÌ≤õ #CaliforniaWildfires #ThomasFire #RyeFire #LibertyFire https://t.co/LyjhHlYu‚Ä¶",6,0,0,0,-117.7678355,34.1008426
"1865","susanhbunny","RT @SCE: This was spotted in one of the locations where our crews are making repairs for customers affected by the #CaliforniaWildfires. Th‚Ä¶",19,0,0,0,-117.7678355,34.1008426
"1868","SusieQ6shooter","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",56,0,0,0,-77.1945247,41.2033216
"1869","SuzanneLepage1","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",90,0,1,1,-85.323214,51.253775
"1871","SuziUrell","So what the hell is going on with #AGENDA21 and #CaliforniaWildfires????  I'm hearing that blue lasers from  space‚Ä¶ https://t.co/gdaaW4kZRb",1,1,-1,1,-106.2800242,43.4113604
"1872","SuziUrell","RT @FaktCheck: How do forest fires jump over trees and parking lots to burn down buildings?

#CaliforniaWildfires 
#DirectedEnergyWeapons‚Ä¶",72,0,-1,1,-106.2800242,43.4113604
"1873","SuziWhite2016","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-71.5723953,43.1938516
"1875","SwaderPolly","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",68,0,0,0,-81.6943605,41.49932
"1876","swahneee","My Dad and Kathy on site today to see if there‚Äôs anything to save ... nothing! Ì†ΩÌ∏¢ #LilacFire They are safebut so sad‚Ä¶ https://t.co/TJyrDoiC9E",2,2,0,0,-81.1637245,33.836081
"1878","Swampcreature2","Can commiefornia burn quicker please #californiawildfires",0,0,0,0,-82.3445055,29.652389
"1879","sweeney4328360","RT @john_jmerlo: Federal Resources #RyeFire #CaliforniaWildfires #Valencia #sixflagsmagicmountain https://t.co/HmIyn7CYEO",1881,0,0,0,-120.1376481,34.5958201
"1881","SydneyLepai4","RT @BradPaisley: These firefighters are beasts. Tireless, commited, and brave. God bless them every one. #CaliforniaWildfires",750,0,2,2,-121.6555013,36.6777372
