"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"1210","KellyRek","RT @KlistaReyes: Smoky skies along #Highway1 in #California #CaliforniaWildfires #CaliforniaFires #ThomasFire https://t.co/fz3joZqHw7",1,0,0,0,-111.0937311,34.0489281
"1211","kelseyy4161","seeing people come together during these wildfires is really giving me some faith in humanityÌ†ΩÌ≤ï
#CaliforniaFires",0,1,0,0,-95.712891,37.09024
"1212","kencf0618","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-116.2146068,43.6187102
"1217","Kevin09220283","RT @NickyHilton: Note to #CaliforniaFires residents https://t.co/DNgD5nYAqU",811,0,0,0,-73.9494049,40.7825856
"1221","KEYTNC3","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.6981901,34.4208305
"1222","KFIAM640","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-116.419389,34.9592083
"1225","kimbeachsun","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-81.2078699,29.5844524
"1228","Kimpuchniarz","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-95.712891,37.09024
"1229","Kimpuchniarz","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-95.712891,37.09024
"1230","Kimpuchniarz","RT @TrutherUfo: ‚ÄúWild fires‚Äù...
#CaliforniaFires #DirectedEnergyWeapons https://t.co/VjGIHhencV",75,0,-1,1,-95.712891,37.09024
"1231","king_childofthe","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-95.712891,37.09024
"1232","KirrinaBarry","RT @StopAdaniCairns: ‚ÄúThe change is dramatic &amp; taking place faster than predicted.‚Äù #ClimateChange #CaliforniaFires 

#StopAdani #OnePlanet‚Ä¶",15,0,1,1,-102.4107493,34.2331373
"1234","KirstineBiltoft","Fire close to #ojai in Southern California #ThomasFire #CaliforniaFires https://t.co/QOVZhgW7Xa",3,11,0,0,-74.0059728,40.7127753
"1238","KittyLovesTrump","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-119.4179324,36.778261
"1250","kmariea2891","RT @NickyHilton: Note to #CaliforniaFires residents https://t.co/DNgD5nYAqU",811,0,0,0,-92.1004852,46.7866719
"1251","KMarurade","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-102.4107493,34.2331373
"1252","Knirob83","RT @glory2b7: @Knirob83 we‚Äôll find out what really happened in #VegasStrong as soon as we find out wth this is about in #CaliforniaFires Ì†ΩÌ∏≥‚Ä¶",2,0,0,0,-96.5991593,32.7667955
"1253","Knirob83","RT @SlicksTweetz: #CaliforniaWildfires #CaliforniaFires #CalFire

Evidence-Patent for High-Energy #Microwave Pulse Weapon may be responsibl‚Ä¶",75,0,0,0,-96.5991593,32.7667955
"1255","KolodyRussell","RT @TaggartRehnn: In case anyone at WH DC gives a flying water bomber, #CaliforniaFires #Californiawildfire #CALIFORNIAFIRE could have used‚Ä¶",11,0,0,0,-74.0059728,40.7127753
"1269","KristianSather","RT @VCFD_PIO: #ThomasFire #CaliforniaFires See link for Los Padres National Forest Condor Sanctuary https://t.co/GoV9VxN5Oj",12,0,0,0,-118.2436849,34.0522342
"1270","KristianSather","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-118.2436849,34.0522342
"1271","KristianSather","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-118.2436849,34.0522342
"1272","kristinfrancy","Volunteers are dwindling. 

Don‚Äôt help just because it‚Äôs popular... Help because Help is NEEDED! 

Please come out‚Ä¶ https://t.co/DivPbTk9xL",3,0,0,0,-117.1610838,32.715738
"1275","krysmoone","RT @rgaut999: Into the fiery belly of the beast at the #lilac fire #CaliforniaFires https://t.co/ahIEwB1OvO",391,0,1,1,-97.940135,29.8850473
"1276","ksbrooker","RT @flightradar24: The @GlobalSuperTank 747 back in the air in California. #CaliforniaFires 

https://t.co/YaaPfTgRHk https://t.co/p2sDM8NI‚Ä¶",27,0,0,0,-123.3656444,48.4284207
"1277","ksmitchell4","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-118.6229309,34.1684871
"1279","KUTV2News","WATCH: 2News at 10 #UtahFirefighters are battling #CaliforniaFires 
https://t.co/D23smjpG8S https://t.co/bah6maxar3",0,3,0,0,-111.0937311,39.3209801
"1280","KUTV2News","The pictures from #CaliforniaFires are shocking  https://t.co/G2k0OzFr6G",3,3,-1,1,-111.0937311,39.3209801
"1281","KUTV2News","#Utah #firefighters dispatched to #California #CaliforniaFires
 #UtahFirefighters #Californiawildfire‚Ä¶ https://t.co/Rk7bkDbLRM",0,2,0,0,-111.0937311,39.3209801
"1282","kxnguye","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-95.3698028,29.7604267
"1283","kxnguye","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-95.3698028,29.7604267
"1286","kyvon_brown","RT @HotelSerraSLO: Some very eerie (but cool) shots of #AvilaBeach under the smoke from the #CaliforniaFires https://t.co/P730gwMSwf",1,0,0,0,-120.6596156,35.2827524
"1289","laceyfaith_98","RT @MoMcCormick7: God Bless our first responders!
#CreekFire #lafires #Skirball fire #VenturaCountyFire #ThomasFire ojai #CaliforniaFires M‚Ä¶",50,0,1,1,-94.5988306,35.4062034
"1290","LACOOEM","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-118.2436596,34.0522265
"1291","LAFyrGirl","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-118.2436849,34.0522342
"1292","LAFyrGirl","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-118.2436849,34.0522342
"1295","laplapv3","RT @OneGreenPlanet: Simple Ways You Can Help #Animals Affected By the Devastating #CaliforniaFires https://t.co/v4wGMqYNiD #Pets https://t.‚Ä¶",28,0,-1,1,-83.985,42.43472
"1297","LarryDRaglandJr","@TIME I hope everyone can find a safe place to stay or take shelter in as the brave men and women try to put an end‚Ä¶ https://t.co/4p9qvWclF7",1,1,2,2,-118.2436849,34.0522342
"1299","lauraMcc1422","RT @ifuaskmee: UNBELIEVABLE!!! 
#TaxPlanIsAScam #GOPTaxScam #CaliforniaWildfires #CaliforniaFires #LAFire #Wildfires #CNNSOTU #PoliticsNati‚Ä¶",22,0,-1,1,-88.7542254,35.8406225
"1300","LauraWeare42","#CaliforniaFires
Caused by: climate change, UFOS, or God's punishment on liberals?
Could it be simply prevailing co‚Ä¶ https://t.co/dKqKzyM6ys",0,0,0,0,-76.7944104,40.862585
"1301","laurenhohls","RT @LeipzigSyd: Do you think #CaliforniaFires are largely caused by global warming ?

#CaliforniaWildfires #CalFire #LilacFire #wildfires #‚Ä¶",8,0,0,0,-116.419389,34.9592083
"1302","Lawaholic4trump","Jerry Brown must've forgot he CUT funds to fight fires like the tree mortality removal project from $52M to $8M sin‚Ä¶ https://t.co/gb1kUdlqlf",1,2,0,0,-119.4179324,36.778261
"1308","leafysunshine","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-119.4179324,36.778261
"1309","lebalori","RT @TrutherUfo: Compared to the Berkeley fire of 1923...notice the trees?!
#CaliforniaFires #DirectedEnergyWeapons https://t.co/eAQR5XoZH6",79,0,0,0,-76.3055144,40.0378755
"1310","leecentralcoast","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.6981901,34.4208305
"1312","LeeSr17","I don‚Äôt feel sorry for the loud mouth celebrities who‚Äôs homes are now being threatened by wild fires. #karma #CaliforniaFires",2,1,-3,3,-77.1945247,41.2033216
"1313","legant66","RT @politraven: anyone know anything about this? VERY weird (watch vid): https://t.co/vBDCWMtYDV 
#CaliforniaFires #CaliFires #CaliforniaWi‚Ä¶",21,0,-1,1,-78.1677363,43.9593373
"1321","LelaLilo","Hey California, look what brewing in the Pacific. #California #CaliforniaFires #firefighters‚Ä¶ https://t.co/YCECNFiJtm",0,0,0,0,-119.4179324,36.778261
"1323","leodawn15","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-70.8948959,42.5457628
"1324","leolabeth","RT @nwfireblog: Thomas Fire | Scanner Feed | #CaliforniaFires #ThomasFire
ALS medic unit reqstd by Div Kilo:  FF w/flu-like symptoms in sta‚Ä¶",6,0,-1,1,-119.6854939,34.4098902
"1325","leoluminary","RT @digitaljournal: #California wildfire torches forest, forces new evacuations
https://t.co/faawHmJuhx 
#CaliforniaFires",2,0,0,0,-72.589811,42.1014831
"1326","LeonardHougham","RT @Livewellxoxo34: @realDonaldTrump @daveweigel There's you walking in on the Bottom Right
#CaliforniaFires, 1000 dead in #PuertoRico 
#CH‚Ä¶",24,0,-1,1,-123.8157218,46.9753708
"1327","Leung__Wendy","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.0376023,34.2163937
"1329","LGSentinel","Richmond's @MDA_Geospatial has taken a pre-fire image from #RADARSAT2 and one shot after the fire and, through comp‚Ä¶ https://t.co/F03jWANHpk",0,0,0,0,-123.133569,49.1665898
"1330","liberalsoup","#CaliforniaFires 
Maybe I'm a meanie but there is a certain amount of glee in watching that nutball state burn. Con‚Ä¶ https://t.co/KPqVLkayEf",0,0,0,0,-80.8723382,32.6317502
"1332","LickMy__Tweetzz","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-95.5629984,29.887725
"1333","liesa63","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-80.3452508,39.2154953
"1336","LifeStyle6070","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-123.0745885,44.0666668
"1338","lil_potsticker","This is scary as hell!  WTF?! Ì†ΩÌ≥£Turn on SOUND!!Ì†ΩÌ≥£ Are these the rumored ‚ÄúEnergy drones‚Äù? Or extraterrestrial? Video c‚Ä¶ https://t.co/OkcNV1U4wv",17,10,0,0,-79.9310512,32.7764749
"1343","LindaCPinalope","RT @PIOthanhn: #Evacuation update for the #ThomasFire. #CaliforniaFires https://t.co/nXr7diYlz9",4,0,0,0,-78.6568942,37.4315734
"1344","LindaKWS1","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-99.9018131,31.9685988
"1345","LindaKWS1","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-99.9018131,31.9685988
"1346","LindaKWS1","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",86,0,1,1,-99.9018131,31.9685988
"1347","LindaKWS1","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-99.9018131,31.9685988
"1348","LindaKWS1","RT @LeipzigSyd: Do you think #CaliforniaFires are largely caused by global warming ?

#CaliforniaWildfires #CalFire #LilacFire #wildfires #‚Ä¶",8,0,0,0,-99.9018131,31.9685988
"1349","LindaKWS1","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-99.9018131,31.9685988
"1352","lindseydngo","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-118.2436849,34.0522342
"1353","Ling1Lucy","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-98.2300124,26.2034071
"1357","lisahawks","@realDonaldTrump @nytimes Thanks for the update but can you president a little harder. #CaliforniaFires",0,0,0,0,-76.6121893,39.2903848
"1358","LithiumsDream","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-81.9498042,28.0394654
"1359","LittleGrimm23","And here we see a man-baby throwing yet another tantrum instead of addressing the American people that have lost ho‚Ä¶ https://t.co/TYfNktSzFt",0,0,-2,2,-118.8375937,34.1705609
"1360","Live1055","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-119.2439723,34.2611689
"1361","Live1055","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.2439723,34.2611689
"1362","Livefree4today","RT @_America_First: @AdamSchiffCA family history opens the past financing a Foreign War: Jacob H. Schiff
#MAGA #QAnon #CaliforniaFires 
htt‚Ä¶",6,0,0,0,-119.4179324,36.778261
"1364","LizAnne1959","California wildfires larger than NYC, Boston @CNN https://t.co/Nk3yreGTE6 #prayrequest #ThomasFire #Californiafires",0,3,0,0,-119.4179324,36.778261
"1366","lleuer8","RT @TaggartRehnn: In case anyone at WH DC gives a flying water bomber, #CaliforniaFires #Californiawildfire #CALIFORNIAFIRE could have used‚Ä¶",11,0,0,0,-122.4194155,37.7749295
"1369","LoganW_22","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-77.1945247,41.2033216
"1370","lolitaberries","Have neighboring states sent help?? #CaliforniaFires @realDonaldTrump this is what you should be worrying about!!!!",0,0,-1,1,-95.712891,37.09024
"1374","lovee_nathaliaa","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.4179324,36.778261
"1376","loveydove","RT @OneGreenPlanet: Simple Ways You Can Help #Animals Affected By the Devastating #CaliforniaFires https://t.co/v4wGMqYNiD #Pets https://t.‚Ä¶",28,0,-1,1,-95.929416,36.074614
"1378","LovToRideMyTrek","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-84.3879824,33.7489954
"1379","LovUniverse","RT @OneGreenPlanet: Simple Ways You Can Help #Animals Affected By the Devastating #CaliforniaFires https://t.co/v4wGMqYNiD #Pets https://t.‚Ä¶",28,0,-1,1,-81.591313,28.359719
"1381","LTescallo","RT @CalFireUpdates: Thank you firefighters! #CaliforniaFires #CaliforniaWildfires",9,0,1,1,-122.6414551,38.273887
"1383","luceinla","A beautiful end to a tragic week. My daughter‚Äôs message. #CaliforniaFires https://t.co/4uXiJi67PL",0,3,0,0,-118.2436849,34.0522342
"1386","LuluWalcott1","#CaliforniaFires #Wildfires #LAFires #Environment California Wildfires: Tell Us Your Story https://t.co/5mIFHUjbMh",0,0,0,0,-118.7797571,34.0259216
"1387","Luminaria98","RT @truthmove1776: Hey liberals https://t.co/vkDHwcdQtn I thought it was global warming LOL #CaliforniaWildfires #CaliforniaFires",1,0,0,0,-73.134961,40.789142
"1388","Luminaria98","After destroying hundreds of homes and causing BILLIONS in damages ...#CaliforniaFires https://t.co/g5kDeUvhfO",0,1,-1,1,-73.134961,40.789142
"1396","lynette530","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-119.4179324,36.778261
"1397","lynette530","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.4179324,36.778261
"1398","lynncjohnston","RT @ClintDMitchell1: #ThomasFire #CaliforniaFires    Progression Map 12-12-17 https://t.co/mfDcGkILYc",3,0,0,0,-81.5386842,28.3936186
"1399","lynnrahh","RT @ifuaskmee: UNBELIEVABLE!!! 
#TaxPlanIsAScam #GOPTaxScam #CaliforniaWildfires #CaliforniaFires #LAFire #Wildfires #CNNSOTU #PoliticsNati‚Ä¶",22,0,-1,1,-87.6297982,41.8781136
"1402","M_G_W_V_053","RT @the_hindu: #CaliforniaFires  Experts climate change is making wildfires a year-round threat
https://t.co/Zxc4bLIqU8",4,0,0,0,-74.0059728,40.7127753
"1404","ma527681","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-117.9143012,33.8365932
"1405","ma527681","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-117.9143012,33.8365932
"1406","machbobby1","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-74.0059728,40.7127753
"1410","MAGAMANAZ","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-95.712891,37.09024
"1412","maggiesmumbles","RT @cmwg_ato: the only rational choice #KeepItInTheGround #ActOnClimate 

#CaliforniaFires
please keep safe everyone https://t.co/VfyBUPKHo6",4,0,2,2,-122.6764815,45.5230622
"1414","magnoli","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.4179324,36.778261
"1415","maharru","@realDonaldTrump how about helping your voters in #CaliforniaFires please ignore the #californiagovernor he is igno‚Ä¶ https://t.co/PmP5aBduVQ",0,0,0,0,-84.376373,39.2535
"1416","maigreym","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Incident Update 12-12-17 7am https://t.co/u1VhM8rwMN",24,0,0,0,-102.4107493,34.2331373
"1417","MajorMassSpec","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-118.2436849,34.0522342
"1418","majorsnacks","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-93.0717821,44.9623478
"1419","majorsnacks","RT @TrutherUfo: ‚ÄúWild fires‚Äù...
#CaliforniaFires #DirectedEnergyWeapons https://t.co/VjGIHhencV",75,0,-1,1,-93.0717821,44.9623478
"1423","MamaSaiah","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.6981901,34.4208305
"1424","MamaSaiah","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Incident Update 12-12-17 7am https://t.co/u1VhM8rwMN",24,0,0,0,-119.6981901,34.4208305
"1425","Manitobagal","RT @Delibrythe: How and Why #CaliforniaFires Were #DEW Created https://t.co/EmqpggtfBs",2,0,0,0,-106.4508639,52.9399159
"1426","Manumit1963","RT @sara8smiles: #DirectedEnergyWeapons were used in the  #CaliforniaFires.
#DEW https://t.co/68jFDtg5Z1",7,0,0,0,-94.68748,38.9250212
"1427","Manumit1963","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-94.68748,38.9250212
"1429","MapsAntique","Original 1864 #map of the #UnitedStates only $15.00 #SALE
https://t.co/7FlU8z2qIN
#USA #Christmas #California‚Ä¶ https://t.co/hT6aULbhMr",1,0,0,0,-79.929443,32.775403
"1430","mapspot","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-104.5229281,33.3945681
"1432","MargeSilbert","RT @ChrisCBS4: Wow!!! The #CALIFORNIAFIRES ... These cams come from this site. https://t.co/LXsn0DDyf4 https://t.co/bWhdq68BnP",37,0,1,1,-95.712891,37.09024
"1433","MargieMiklas","Feeling sad and thinking of everyone in the way of these devastating #Californiafires https://t.co/d4gkIH4QOL",1,3,-2,2,-81.5157535,27.6648274
"1434","Mariannevantag2","RT @StopAdaniCairns: ‚ÄúThe change is dramatic &amp; taking place faster than predicted.‚Äù #ClimateChange #CaliforniaFires 

#StopAdani #OnePlanet‚Ä¶",15,0,1,1,-107.4795173,25.1721091
"1440","MARILYN19556","RT @TrutherUfo: Compared to the Berkeley fire of 1923...notice the trees?!
#CaliforniaFires #DirectedEnergyWeapons https://t.co/eAQR5XoZH6",79,0,0,0,-84.2129899,38.7992355
"1441","MARILYN19556","RT @animal_lobbyist: For our friends in #California Be Safe! #CaliforniaFires #wildlife https://t.co/YjRMQujQIB",12,0,1,1,-84.2129899,38.7992355
"1442","MARILYN19556","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-84.2129899,38.7992355
"1443","MARILYN19556","RT @politraven: anyone know anything about this? VERY weird (watch vid): https://t.co/vBDCWMtYDV 
#CaliforniaFires #CaliFires #CaliforniaWi‚Ä¶",21,0,-1,1,-84.2129899,38.7992355
"1444","marilynwinders","RT @BTW_LOL: Ì†ΩÌ∞¥Ì†ΩÌ∞¥Ì†ΩÌ∞¥Ì†ΩÌ∞¥Ì†ΩÌ∞¥ TAKE YOUR ANIMALS #PETS WITH YOU!!! OR SET THEM FREE BEFORE YOU EVACUATE #CALIFORNIAFIRES SALVEN A SUS ANIMALES DE LOS I‚Ä¶",2,0,0,0,-122.6764815,45.5230622
"1445","Maripkuehn","God bless the #firefighters Ì†ΩÌπèÌ†ºÌøª for all those affected by #CaliforniaFires https://t.co/q7Jgn4Hpdq",1,1,0,0,-95.712891,37.09024
"1447","markhertsgaard","#CaliforniaFires show that Donald Trump and Rupert Murdoch Have Set Our Future on Fire via @thenation https://t.co/A2aT1fdB4m",3,2,1,1,-122.4194155,37.7749295
"1448","markxevans","The latest The markxevans Daily! https://t.co/YO7L5CGFd4 #californiafires #mothernature",0,1,0,0,-95.712891,37.09024
"1449","MarlieTweetin","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-116.419389,34.9592083
"1450","Marlon_Brando11","RT @Suffragentleman: Suddenly, masculinity isn‚Äôt so toxic. Funny that. #CaliforniaFires https://t.co/CTrWWbYb0P",95,0,-2,2,-99.1434533,30.048121
"1454","marvlousmomlife","RT @WriterJennaF: The #CaliforniaFires are absolutely devastating and some of them are still growing. Did you know you can help the victims‚Ä¶",13,0,-1,1,-89.3985283,40.6331249
"1461","MasayoQuick","RT @ChrisCBS4: Wow!!! The #CALIFORNIAFIRES ... These cams come from this site. https://t.co/LXsn0DDyf4 https://t.co/bWhdq68BnP",37,0,1,1,-105.7820674,39.5500507
"1470","mbotke","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-119.2290316,34.274646
"1473","mceehops","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-119.2290316,34.274646
"1474","McGrathPDX","RT @cmwg_ato: the only rational choice #KeepItInTheGround #ActOnClimate 

#CaliforniaFires
please keep safe everyone https://t.co/VfyBUPKHo6",4,0,2,2,-122.6764815,45.5230622
"1476","MDA_Geospatial","To support response to California wildfires, @MDA_Geospatial  has made #RADARSAT2  change detection images for‚Ä¶ https://t.co/fbERRQ9PlZ",5,13,1,1,-123.133569,49.1665898
"1478","MDKanin","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Incident Update 12-12-17 7am https://t.co/u1VhM8rwMN",24,0,0,0,-118.4003563,34.0736204
"1480","meg1096","Woke up to a dark orange light coming through my window, opened my window to see smoke in the air and everything wi‚Ä¶ https://t.co/dYHgNTmx0Y",0,0,-2,2,-119.4179324,36.778261
"1481","meg1096","This is what I woke up to this morning. #CaliforniaFires #creepy #redsun #itlookslikeasepiafilter https://t.co/7kgsWDISkm",0,0,-1,1,-119.4179324,36.778261
